epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8768175840377808,1026105408.0,0.8782833814620972,0.8676201105117798,0.8860090970993042,91776147456.0,0.8860090970993042,0.8753252029418945
1,0.864429771900177,2761991389184.0,0.8646218180656433,0.86117023229599,0.8804776072502136,20180742701056.0,0.8804776072502136,0.8698604106903076
2,0.8721804618835449,43591728627712.0,0.8725923895835876,0.8691377639770508,0.8697128295898438,141940800618496.0,0.869861900806427,0.8593726754188538
3,0.8719651699066162,222446489698304.0,0.8724785447120667,0.8690387606620789,0.8818522095680237,463418515521536.0,0.8820343613624573,0.8713984489440918
4,0.8738697171211243,782462242258944.0,0.8741346597671509,0.8706883788108826,0.8853135108947754,2974670995324928.0,0.8853135108947754,0.874638020992279
5,0.8729754090309143,2194027537498112.0,0.8734225630760193,0.8699790239334106,0.8747971057891846,7129059985195008.0,0.875989556312561,0.8654264807701111
6,0.8754595518112183,4361263605874688.0,0.875989556312561,0.8725359439849854,0.8834751844406128,1.1652335394619392e+16,0.8836389183998108,0.8729691505432129
7,0.8771488070487976,9049872976052224.0,0.8775297403335571,0.8740700483322144,0.01609751209616661,2.791331672673485e+16,0.026133615523576736,0.025818485766649246
8,0.8767679333686829,1.5815097154797568e+16,0.8771488070487976,0.873690664768219,0.8659865260124207,3.0939574305816576e+16,0.8686032295227051,0.8581292033195496
9,0.8750786781311035,2.643578355240141e+16,0.875573456287384,0.8721070289611816,0.8852141499519348,1.315441194481746e+17,0.8852141499519348,0.874539852142334
